"date_time","Dry.Bulb.Temperature...C.","Relative.Humidity....","Wind.Speed..m.s.","Wind.Direction..Deg.","Global.Horizontal.Radiation..W.m2.","Direct.Normal.Radiation..W.m2.","Diffuse.Horizontal.Radiation..W.m2.","county_code"
2018-07-28 11:00:00,31.1,72.63,1.5,130,762.5,667.5,206,"G4500190"
2018-07-28 12:00:00,32.8,67.95,2.1,150,909,815,152,"G4500190"
2018-07-28 13:00:00,32.2,68.23,1.5,63.33,954,823,157,"G4500190"
2018-07-28 14:00:00,33.9,59.84,1.5,150,863.5,625.5,267,"G4500190"
2018-07-28 15:00:00,32.8,69.2,3.1,150,820.5,714,188,"G4500190"
2018-07-28 16:00:00,32.2,68.23,4.1,180,644,509.5,246.5,"G4500190"
2018-07-28 17:00:00,31.1,79.67,3.1,180,452,371,217,"G4500190"
2018-07-28 18:00:00,30,79.67,4.1,190,167.5,49.5,147.5,"G4500190"
2018-07-28 19:00:00,29.4,82.47,3.6,190,90.5,55.5,77.5,"G4500190"
2018-07-28 20:00:00,28.9,84.89,1.5,180,12,10.5,11.5,"G4500190"
2018-07-28 21:00:00,28.3,91.06,2.6,190,0,0,0,"G4500190"
2018-07-28 22:00:00,28.3,91.06,1.5,190,0,0,0,"G4500190"
2018-07-28 23:00:00,27.1,93.73,1.8,310,0,0,0,"G4500190"
2018-07-29,27.2,93.73,3.6,280,0,0,0,"G4500190"
2018-07-29 01:00:00,27.2,93.73,0,0,0,0,0,"G4500190"
2018-07-29 02:00:00,27.03,93.73,0,0,0,0,0,"G4500190"
2018-07-29 03:00:00,26.7,93.7,1.5,210,0,0,0,"G4500190"
2018-07-29 04:00:00,26.7,93.7,0,0,0,0,0,"G4500190"
2018-07-29 05:00:00,26.1,97.08,1.5,190,0,0,0,"G4500190"
2018-07-29 06:00:00,25.6,100,0,0,1,2,1,"G4500190"
2018-07-29 07:00:00,27.2,87.8,3.6,210,45.5,24,41.5,"G4500190"
2018-07-29 08:00:00,27.8,81.78,2.6,250,250,469,91.5,"G4500190"
2018-07-29 09:00:00,29.5,69.87,1.8,170,454,630.5,120.5,"G4500190"
2018-07-29 10:00:00,31.1,67.61,2.1,150,637,697.5,149,"G4500190"
2018-07-29 11:00:00,31.1,70.08,3.1,150,783,722,179.5,"G4500190"
2018-07-29 12:00:00,31.1,74.81,3.1,150,773,465,341,"G4500190"
2018-07-29 13:00:00,28.15,93.78,2.6,135,854,614.5,259,"G4500190"
2018-07-29 14:00:00,30.3,72.3,3.1,155,856.5,653.5,234,"G4500190"
2018-07-29 15:00:00,31.1,70.08,4.6,150,835,725,192.5,"G4500190"
2018-07-29 16:00:00,29.8,74.53,3.6,160,522,290.5,292,"G4500190"
2018-07-29 17:00:00,28.93,79.52,3.43,165,127,1,126.5,"G4500190"
2018-07-29 18:00:00,28.6,82.34,2.8,180,80,0,80,"G4500190"
2018-07-29 19:00:00,28.3,79.43,2.6,170,52.5,0,52.5,"G4500190"
2018-07-29 20:00:00,28.3,82.34,1.5,170,8,2,8,"G4500190"
2018-07-29 21:00:00,27.05,84.65,3.2,283.33,0,0,0,"G4500190"
2018-07-29 22:00:00,25.49,92.34,2.73,132,0,0,0,"G4500190"
2018-07-29 23:00:00,25,96.48,1.5,190,0,0,0,"G4500190"
2018-07-30,25.6,96.49,0,0,0,0,0,"G4500190"
2018-07-30 01:00:00,25,96.48,0,0,0,0,0,"G4500190"
2018-07-30 02:00:00,25.73,100,1,175,0,0,0,"G4500190"
2018-07-30 03:00:00,25.73,100,1.7,325,0,0,0,"G4500190"
2018-07-30 04:00:00,25.2,100,2.57,310,0,0,0,"G4500190"
2018-07-30 05:00:00,24.67,100,1.63,90,0,0,0,"G4500190"
2018-07-30 06:00:00,24.4,97.04,0.75,120,0.5,1,0.5,"G4500190"
2018-07-30 07:00:00,25.6,96.49,0,0,69.5,161.5,45,"G4500190"
2018-07-30 08:00:00,26.7,93.7,0,0,248.5,458,95,"G4500190"
2018-07-30 09:00:00,28.3,77.09,3.6,220,449.5,615,125,"G4500190"
2018-07-30 10:00:00,29.4,74.53,3.6,200,633,687.5,152.5,"G4500190"
2018-07-30 11:00:00,30.6,67.51,3.6,180,703,480.5,303.5,"G4500190"
2018-07-30 12:00:00,31.7,67.73,2.6,180,784.5,464.5,354.5,"G4500190"
2018-07-30 13:00:00,31.4,67.73,2.3,160,792.5,418,388.5,"G4500190"
2018-07-30 14:00:00,32.8,65.96,3.1,150,776.5,486.5,311.5,"G4500190"
2018-07-30 15:00:00,27.6,79.28,3.6,280,385,69,323.5,"G4500190"
2018-07-30 16:00:00,24.82,100,1.84,100,101,3,98.5,"G4500190"
2018-07-30 17:00:00,24.45,100,1.78,143.33,36.5,0,36.5,"G4500190"
2018-07-30 18:00:00,25,88.7,0,0,22,0,22,"G4500190"
2018-07-30 19:00:00,25,92.37,0,0,53.5,3,53,"G4500190"
2018-07-30 20:00:00,26.1,100,2.1,150,8,0,8,"G4500190"
2018-07-30 21:00:00,25.6,96.49,1.5,183.33,0,0,0,"G4500190"
2018-07-30 22:00:00,25.6,93.09,0,0,0,0,0,"G4500190"
2018-07-30 23:00:00,25,100,2.1,240,0,0,0,"G4500190"
2018-07-31,25,96.48,2.6,220,0,0,0,"G4500190"
2018-07-31 01:00:00,24.4,97.04,1.5,230,0,0,0,"G4500190"
2018-07-31 02:00:00,24.4,97.04,1.5,240,0,0,0,"G4500190"
2018-07-31 03:00:00,25,94.2,0,0,0,0,0,"G4500190"
2018-07-31 04:00:00,25,96.48,0,0,0,0,0,"G4500190"
2018-07-31 05:00:00,25.6,96.49,0,0,0,0,0,"G4500190"
2018-07-31 06:00:00,25,100,0,0,0.5,1.5,0.5,"G4500190"
2018-07-31 07:00:00,25.8,96.49,1.5,200,46.5,34,41,"G4500190"
2018-07-31 08:00:00,25.73,96.49,3.27,215,160,116,124.5,"G4500190"
2018-07-31 09:00:00,26.4,87.8,3.1,220,330.5,222.5,210,"G4500190"
2018-07-31 10:00:00,28.52,79.52,3.72,220,489,330,261.5,"G4500190"
2018-07-31 11:00:00,29.7,77.34,2.85,175,468.5,326.5,204.5,"G4500190"
2018-07-31 12:00:00,26.2,90.42,1.52,185,304,64,244,"G4500190"
2018-07-31 13:00:00,25.72,93.7,2.33,170,262,27.5,235,"G4500190"
2018-07-31 14:00:00,27.2,82.34,4.65,255,331.5,60.5,273.5,"G4500190"
2018-07-31 15:00:00,26.14,79.37,3.52,312.5,485.5,131,370,"G4500190"
2018-07-31 16:00:00,24.84,100,2.26,170,378.5,171.5,242,"G4500190"
2018-07-31 17:00:00,25.6,90.34,2.1,200,266,86,216,"G4500190"
2018-07-31 18:00:00,25.6,93.09,1.5,190,310,423,130.5,"G4500190"
2018-07-31 19:00:00,25.6,93.09,1.5,220,114,171,74,"G4500190"
2018-07-31 20:00:00,26.1,90.38,2.1,180,13,35,11,"G4500190"
2018-07-31 21:00:00,25,96.48,2.6,210,0,0,0,"G4500190"
2018-07-31 22:00:00,25,93.62,2.1,190,0,0,0,"G4500190"
2018-07-31 23:00:00,24.4,97.04,0,0,0,0,0,"G4500190"
2018-07-01,25.6,87.13,1.5,140,0,0,0,"G4500190"
2018-07-01 01:00:00,25,90.3,0,0,0,0,0,"G4500190"
2018-07-01 02:00:00,25,90.3,2.1,80,0,0,0,"G4500190"
2018-07-01 03:00:00,24.4,93.6,0,0,0,0,0,"G4500190"
2018-07-01 04:00:00,23.9,93.57,0,13.08,0,0,0,"G4500190"
2018-07-01 05:00:00,24.4,93.6,0.75,120,0,0,0,"G4500190"
2018-07-01 06:00:00,24.15,93.6,0,0,12.5,50,10,"G4500190"
2018-07-01 07:00:00,26.1,90.38,0,0,133,369.5,57,"G4500190"
2018-07-01 08:00:00,27.5,81.78,0,32.86,298,495.5,106,"G4500190"
2018-07-01 09:00:00,30,67.39,0,22.67,518,714,105,"G4500190"
2018-07-01 10:00:00,31.1,59.19,0,59.29,696.5,784.5,116.5,"G4500190"
2018-07-01 11:00:00,31.1,59.19,1.5,220,838,824,125.5,"G4500190"
2018-07-01 12:00:00,32.8,55.76,2.1,110.83,739,458.5,304.5,"G4500190"
2018-07-01 13:00:00,33.3,52.28,3.1,110,697,348,356,"G4500190"
2018-07-01 14:00:00,33.3,50.7,1.5,119.09,828.5,554,296,"G4500190"
2018-07-01 15:00:00,33.3,52.28,2.6,118.46,718,462,308.5,"G4500190"
2018-07-01 16:00:00,33.17,63.28,4.38,177.5,653.5,583,202.5,"G4500190"
2018-07-01 17:00:00,29.15,74.45,6.15,175,278.5,110.5,209.5,"G4500190"
2018-07-01 18:00:00,29.4,74.53,5.1,160,161,60.5,136.5,"G4500190"
2018-07-01 19:00:00,28.9,76.72,3.6,170,150.5,304.5,77.5,"G4500190"
2018-07-01 20:00:00,27.8,81.78,1.5,170,27.5,78,20.5,"G4500190"
2018-07-01 21:00:00,27.2,84.71,2.1,170,0,0,0,"G4500190"
2018-07-01 22:00:00,26.7,90.42,2.1,140,0,0,0,"G4500190"
2018-07-01 23:00:00,26.1,90.38,1.5,140,0,0,0,"G4500190"
2018-07-02,26.1,90.38,2.1,170,0,0,0,"G4500190"
2018-07-02 01:00:00,25.6,90.34,0,0,0,0,0,"G4500190"
2018-07-02 02:00:00,25.6,90.34,0,24.62,0,0,0,"G4500190"
2018-07-02 03:00:00,25,90.3,0,177.69,0,0,0,"G4500190"
2018-07-02 04:00:00,23.9,96.45,0,57.5,0,0,0,"G4500190"
2018-07-02 05:00:00,24.4,93.6,0,17.69,0,0,0,"G4500190"
2018-07-02 06:00:00,25,93.62,0,0,8.5,9,8,"G4500190"
2018-07-02 07:00:00,25.6,90.34,0,0,82,68.5,67.5,"G4500190"
2018-07-02 08:00:00,27.2,84.71,0,0,288,427,116.5,"G4500190"
2018-07-02 09:00:00,28.05,77.09,0,0,479,550.5,160,"G4500190"
2018-07-02 10:00:00,29.8,69.87,0.5,90,582.5,398,288.5,"G4500190"
2018-07-02 11:00:00,31.1,63.28,2.1,180,725,472.5,312.5,"G4500190"
2018-07-02 12:00:00,32.2,57.68,0,140,852,613.5,270,"G4500190"
2018-07-02 13:00:00,32.2,55.61,2.1,200,885,620.5,277.5,"G4500190"
2018-07-02 14:00:00,32.8,53.76,0,94.17,889,678,238.5,"G4500190"
2018-07-02 15:00:00,33.9,50.55,2.1,105,787,596.5,256,"G4500190"
2018-07-02 16:00:00,33.9,49.03,0,147.5,697,660,187.5,"G4500190"
2018-07-02 17:00:00,33.9,49.03,2.6,180,565.5,707.5,124.5,"G4500190"
2018-07-02 18:00:00,33.3,50.7,1.5,71.54,372.5,607.5,102.5,"G4500190"
2018-07-02 19:00:00,32.8,55.76,1.5,200,179,425.5,71,"G4500190"
2018-07-02 20:00:00,29.4,74.53,0,83.33,31.5,115,21.5,"G4500190"
2018-07-02 21:00:00,28.3,77.09,2.6,150,0,0,0,"G4500190"
2018-07-02 22:00:00,27.2,84.71,2.1,180,0,0,0,"G4500190"
2018-07-02 23:00:00,27.2,82.2,0,66.67,0,0,0,"G4500190"
2018-07-03,26.1,84.59,0,66.92,0,0,0,"G4500190"
2018-07-03 01:00:00,26.1,84.59,0,76.92,0,0,0,"G4500190"
2018-07-03 02:00:00,25.6,87.13,0,0,0,0,0,"G4500190"
2018-07-03 03:00:00,25,90.3,0,53.08,0,0,0,"G4500190"
2018-07-03 04:00:00,23.9,93.57,0,28.46,0,0,0,"G4500190"
2018-07-03 05:00:00,24.4,90.81,0,50.77,0,0,0,"G4500190"
2018-07-03 06:00:00,24.4,90.81,0,0,11,38.5,9,"G4500190"
2018-07-03 07:00:00,25.6,90.34,0,90.77,127.5,317.5,62.5,"G4500190"
2018-07-03 08:00:00,28.3,82.34,0,110,266.5,372,115,"G4500190"
2018-07-03 09:00:00,29.4,77.25,1.5,12.31,489.5,610,140.5,"G4500190"
2018-07-03 10:00:00,31.7,65.34,0,71.54,689,741.5,141.5,"G4500190"
2018-07-03 11:00:00,32.2,63.52,3.6,120,818.5,756,166,"G4500190"
2018-07-03 12:00:00,33.3,52.28,3.6,70,800,592,237.5,"G4500190"
2018-07-03 13:00:00,34.4,49.16,5.1,60,856.5,588,281,"G4500190"
2018-07-03 14:00:00,34.4,45.96,5.7,90,899.5,706,222.5,"G4500190"
2018-07-03 15:00:00,34.4,45.96,6.7,50,846.5,757.5,172.5,"G4500190"
2018-07-03 16:00:00,35,46.12,6.7,70,658,565.5,220.5,"G4500190"
2018-07-03 17:00:00,34.4,44.57,5.1,80,542.5,625.5,154.5,"G4500190"
2018-07-03 18:00:00,31.1,63.28,2.6,150,262,317.5,112.5,"G4500190"
2018-07-03 19:00:00,27.2,87.8,4.6,130,11,1,11,"G4500190"
2018-07-03 20:00:00,26.7,81.65,2.1,150,14.5,22.5,13,"G4500190"
2018-07-03 21:00:00,25.6,81.51,2.6,130,0,0,0,"G4500190"
2018-07-03 22:00:00,25.6,84.53,2.6,110,0,0,0,"G4500190"
2018-07-03 23:00:00,25,84.47,1.5,80,0,0,0,"G4500190"
2018-07-04,24.4,90.81,2.1,50,0,0,0,"G4500190"
2018-07-04 01:00:00,23.9,90.22,2.1,20,0,0,0,"G4500190"
2018-07-04 02:00:00,23.9,93.57,2.6,20,0,0,0,"G4500190"
2018-07-04 03:00:00,23.9,90.22,2.6,30,0,0,0,"G4500190"
2018-07-04 04:00:00,23.9,90.22,3.1,40,0,0,0,"G4500190"
2018-07-04 05:00:00,23.9,90.22,4.6,30,0,0,0,"G4500190"
2018-07-04 06:00:00,23.9,90.22,4.1,40,11.5,46,9.5,"G4500190"
2018-07-04 07:00:00,25,87.61,4.1,50,132.5,379,56,"G4500190"
2018-07-04 08:00:00,27.2,79.28,4.1,60,324.5,618.5,82,"G4500190"
2018-07-04 09:00:00,28.3,74.35,5.7,70,524.5,746.5,94.5,"G4500190"
2018-07-04 10:00:00,30,65.38,5.1,60,699.5,801.5,109.5,"G4500190"
2018-07-04 11:00:00,30,63.04,6.2,70,601.5,363.5,293.5,"G4500190"
2018-07-04 12:00:00,31.1,59.2,4.1,70,700.5,422,301.5,"G4500190"
2018-07-04 13:00:00,32.8,52.15,6.2,60,948,814,152,"G4500190"
2018-07-04 14:00:00,32.8,50.26,4.6,80,868,641.5,252,"G4500190"
2018-07-04 15:00:00,30.6,65.11,6.2,180,545,258,313,"G4500190"
2018-07-04 16:00:00,28.9,74.45,2.6,160,447,218.5,278.5,"G4500190"
2018-07-04 17:00:00,29.4,69.76,2.1,170,362,234.5,211,"G4500190"
2018-07-04 18:00:00,30.6,65.11,0,101.54,290,311.5,150,"G4500190"
2018-07-04 19:00:00,29.4,74.53,3.6,50,81,11.5,77.5,"G4500190"
2018-07-04 20:00:00,27.8,87.85,3.1,60,14,2,14,"G4500190"
2018-07-04 21:00:00,27.2,87.8,2.1,120,0,0,0,"G4500190"
2018-07-04 22:00:00,26.1,90.38,2.1,110,0,0,0,"G4500190"
2018-07-04 23:00:00,25.6,93.09,0,6.92,0,0,0,"G4500190"
2018-07-05,24.4,97.04,1.5,40,0,0,0,"G4500190"
2018-07-05 01:00:00,25,90.3,1.5,20,0,0,0,"G4500190"
2018-07-05 02:00:00,24.4,93.6,2.1,70,0,0,0,"G4500190"
2018-07-05 03:00:00,24.4,93.6,2.6,40,0,0,0,"G4500190"
2018-07-05 04:00:00,23.9,93.57,1.5,60,0,0,0,"G4500190"
2018-07-05 05:00:00,23.9,93.57,2.6,40,0,0,0,"G4500190"
2018-07-05 06:00:00,23.9,93.57,2.6,40,11,40.5,9,"G4500190"
2018-07-05 07:00:00,25.6,87.13,3.6,80,129,363,55.5,"G4500190"
2018-07-05 08:00:00,27.8,79.37,3.6,90,318,598,84.5,"G4500190"
2018-07-05 09:00:00,28.3,77.09,3.1,90,515,717.5,102.5,"G4500190"
2018-07-05 10:00:00,29.43,67.39,3.43,90,622,581,202,"G4500190"
2018-07-05 11:00:00,30,65.38,2.1,110,654,323,377.5,"G4500190"
2018-07-05 12:00:00,32.2,57.68,3.6,120,736,350,405,"G4500190"
2018-07-05 13:00:00,32.2,55.61,2.49,99.17,797.5,385,421,"G4500190"
2018-07-05 14:00:00,33.3,50.7,2.6,90,769,352,431.5,"G4500190"
2018-07-05 15:00:00,32.25,57.21,4.9,120,653.5,276,406.5,"G4500190"
2018-07-05 16:00:00,27.4,84.71,3.17,266,265,55,224,"G4500190"
2018-07-05 17:00:00,28.6,76.72,1.05,210,176,21,163,"G4500190"
